ID,price,terraza,numPhotos,floor,size,exterior,rooms,bathrooms,hasVideo,status,hasLift,hasPlan,has3DTour,has360,topPlus,barrio_Chueca-Justicia,barrio_Huertas-Cortes,barrio_Lavapiés-Embajadores,barrio_Malasaña-Universidad,barrio_Palacio,barrio_Sol,tipo_flat,tipo_studio,tipo_penthouse,tipo_duplex
104265440,1049000.0,1,18,10.0,71.0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106439032,789000.0,0,16,4.0,84.0,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
105440856,1079000.0,0,18,2.0,128.0,1,3,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
104584868,899000.0,0,47,2.0,107.0,0,3,3,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107174741,500000.0,0,5,4.0,52.0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106688016,535000.0,0,21,5.0,76.0,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107319419,290000.0,0,10,3.0,38.0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
105958529,569000.0,1,36,4.0,118.0,1,4,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
106968890,185000.0,0,21,0.0,38.0,0,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
107350128,1170000.0,0,61,2.0,154.0,1,4,2,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106622332,690000.0,1,27,2.0,99.0,1,2,2,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
107013447,350000.0,0,22,1.0,55.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106352885,899000.0,0,53,3.0,144.0,1,5,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106698494,280000.0,0,31,4.0,58.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107063864,1390000.0,0,6,3.0,220.0,1,4,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106108749,1350000.0,0,44,1.0,122.0,1,2,2,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
106700910,780000.0,0,56,1.0,110.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106832600,459000.0,0,21,4.0,74.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106526296,465000.0,0,41,3.0,65.0,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107354553,799000.0,0,16,4.0,79.0,1,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106703779,310000.0,0,15,1.0,45.0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107158053,395000.0,0,28,1.0,74.0,1,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107379618,725000.0,0,19,5.0,113.0,1,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107431331,315000.0,0,26,2.0,28.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
107235557,295000.0,0,36,1.0,64.0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107363029,285000.0,0,21,0.0,95.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107354197,759000.0,0,16,4.0,84.0,1,2,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107287553,675000.0,0,53,1.0,95.0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107213048,438000.0,0,12,1.0,69.0,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105924154,1200000.0,0,23,2.0,127.0,0,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107485590,320000.0,0,27,0.0,92.0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
107431294,959000.0,0,12,1.0,142.0,1,2,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
101540033,789000.0,0,30,4.0,84.0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
105599931,340000.0,0,27,2.0,34.0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107362781,235000.0,0,16,3.0,40.0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107353766,325000.0,0,44,3.0,47.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106358712,155000.0,0,20,1.0,19.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105718088,750000.0,1,14,0.0,107.0,1,2,3,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106036653,725000.0,0,29,1.0,130.0,1,2,2,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106506001,959000.0,0,16,1.0,142.0,1,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105378253,915000.0,0,26,2.0,140.0,1,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107072916,1500000.0,0,74,8.0,122.0,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107443702,529000.0,0,17,1.0,86.0,1,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106668068,989000.0,0,18,2.0,112.0,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107163995,1080000.0,0,29,3.0,157.0,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106182328,260000.0,0,44,-0.5,114.0,0,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107163494,380000.0,0,19,3.0,45.0,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107361281,230000.0,0,12,2.0,35.0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106282748,925000.0,0,17,3.0,112.0,0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106041837,495000.0,0,28,2.0,74.0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
103938971,325000.0,0,24,3.0,44.0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
105910926,820000.0,0,23,2.0,157.0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
104045905,2575000.0,0,18,1.0,275.0,1,4,5,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107252210,439000.0,0,20,2.0,59.0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106973081,440000.0,0,35,1.0,95.0,0,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
107091158,1589000.0,0,18,2.0,136.0,1,3,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106933202,1190000.0,0,9,4.0,176.0,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106516756,615000.0,0,5,2.0,75.0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107243703,1089000.0,0,38,2.0,196.0,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107262709,2175000.0,0,34,3.0,145.0,1,3,3,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
102164062,300000.0,0,37,0.0,43.0,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
106714544,374000.0,0,5,2.0,55.0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106963063,440000.0,0,48,1.0,95.0,0,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107300095,760000.0,0,7,3.0,84.0,1,2,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
92548918,650000.0,0,30,4.0,75.0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
93595766,405000.0,0,36,4.0,50.0,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
106745506,270000.0,0,28,2.0,50.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107167523,230000.0,0,24,1.0,51.0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107141572,420000.0,0,26,3.0,44.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106655072,270000.0,0,33,2.0,50.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107157146,2500000.0,0,48,4.0,202.0,1,3,3,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
107195735,160000.0,0,16,1.0,34.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
107368958,290000.0,0,36,3.0,47.0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
106960069,269000.0,0,13,0.0,40.0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106638626,1519000.0,0,15,1.0,211.0,1,4,4,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
107434426,525000.0,1,39,4.0,70.0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
107258380,157000.0,0,17,1.0,38.0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107291591,1250000.0,1,12,1.0,170.0,1,3,3,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107416172,850000.0,0,36,4.0,135.0,1,3,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
107234286,330000.0,0,42,0.0,56.0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106149237,1079000.0,0,19,2.0,128.0,1,3,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107540817,225000.0,0,27,3.0,37.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107425340,1650000.0,1,50,1.0,250.0,1,5,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105738895,1079000.0,0,14,2.0,130.0,1,3,4,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107372678,298000.0,0,18,1.0,39.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105535991,750000.0,1,19,0.0,94.0,1,2,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106516752,158000.0,0,16,3.0,33.0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107329755,270000.0,0,8,5.0,30.0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
107433673,850000.0,0,36,4.0,135.0,1,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106277201,375000.0,0,18,1.0,56.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106500856,975000.0,0,27,1.0,166.0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106202430,1700000.0,0,34,1.0,179.0,1,7,4,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107257093,439000.0,0,31,2.0,59.0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103326988,1100000.0,0,20,1.0,149.0,1,4,4,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106792868,440000.0,0,30,4.0,82.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
107099716,379900.0,0,40,1.0,60.0,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
105599979,140000.0,0,21,-1.0,60.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
107392397,640000.0,0,28,1.0,77.0,1,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106255597,1395000.0,0,18,1.0,152.0,1,3,3,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106293197,145000.0,0,16,1.0,23.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101357610,839000.0,0,32,3.0,110.0,1,3,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107456152,1495000.0,0,7,1.0,198.0,1,3,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106369549,1700000.0,0,37,1.0,200.0,1,7,4,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107153547,260000.0,0,13,1.0,35.0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
107151259,950000.0,0,48,2.0,95.0,0,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
107516397,1300000.0,0,32,1.0,210.0,1,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107272434,1400000.0,0,12,4.0,123.0,1,3,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
107329763,500000.0,0,7,1.0,62.0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106429333,205000.0,0,27,1.0,37.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
101386839,789000.0,0,29,1.0,100.0,1,3,3,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107006436,259000.0,0,15,0.0,50.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
102012992,829000.0,1,19,3.0,102.0,1,3,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107261330,420000.0,0,25,1.0,59.0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
102883511,839000.0,0,34,1.0,105.0,1,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107557140,1220000.0,0,6,4.0,200.0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
106752165,690000.0,0,27,3.0,113.0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
105375035,260000.0,0,20,2.0,39.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
104286187,1420000.0,0,34,8.0,102.0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
95635303,310000.0,0,32,3.0,65.0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106750741,450000.0,0,25,4.0,87.0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107352266,1400000.0,1,24,4.0,170.0,1,2,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106881166,500000.0,0,28,4.0,60.0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
107174806,245000.0,0,20,5.0,15.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
99144022,859000.0,0,33,4.0,100.0,1,3,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105976072,919000.0,0,37,3.0,112.0,0,3,3,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
105018173,1310000.0,1,26,3.0,118.0,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106784206,365000.0,0,18,5.0,50.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106773719,290000.0,0,16,5.0,33.0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107488451,750000.0,1,39,4.0,108.0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
102661659,889000.0,0,23,1.0,118.0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107229647,425000.0,0,24,2.0,70.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106603294,959000.0,0,28,1.0,142.0,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106603399,889000.0,0,29,2.0,117.0,1,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106413526,650000.0,0,63,5.0,81.0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
105976092,1119000.0,0,30,2.0,139.0,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
102780245,335000.0,0,20,0.0,34.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
107221471,899999.0,0,33,3.0,126.0,1,4,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
83228409,295000.0,0,46,1.0,42.0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106418823,309000.0,0,33,-0.5,67.0,1,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
107219592,439000.0,0,29,2.0,59.0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106210630,929000.0,1,15,6.0,70.0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
107449573,270000.0,0,37,-1.0,72.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107021222,400000.0,0,15,0.0,100.0,1,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
105643069,450000.0,0,22,1.0,75.0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106526746,250000.0,0,18,0.0,34.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39827939,770000.0,0,14,4.0,130.0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106737053,499990.0,0,28,1.0,95.0,0,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
104388089,2100000.0,0,20,1.0,188.0,1,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
101238471,300000.0,0,18,4.0,50.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106475909,859000.0,1,11,1.0,108.0,1,3,3,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
107276401,149900.0,0,20,1.0,24.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105410063,795000.0,0,36,2.0,85.0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107359309,250000.0,0,2,0.0,33.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107191522,235000.0,0,14,4.0,48.0,1,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107465801,385000.0,0,31,0.0,62.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107398785,1250000.0,0,12,1.0,170.0,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
103319989,690000.0,0,21,2.0,134.0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106855837,450000.0,0,15,1.0,72.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106810515,450000.0,0,30,4.0,87.0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
103655240,1224000.0,0,33,0.0,153.0,1,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106327951,180000.0,0,7,5.0,22.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106520370,713000.0,0,5,4.0,62.0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106456405,249000.0,0,11,1.0,43.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107237625,460000.0,0,7,0.0,122.0,0,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107265387,999000.0,0,3,3.0,167.0,1,5,6,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107080775,425000.0,0,31,4.0,57.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103351709,1119000.0,0,30,2.0,139.0,1,3,3,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
105728879,735000.0,1,11,0.5,120.0,0,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107154739,278000.0,0,15,4.0,63.0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107368807,298000.0,0,14,1.0,39.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107154378,165000.0,0,16,0.0,32.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107432096,500000.0,0,10,2.0,80.0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107085800,400000.0,0,30,4.0,55.0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107221127,2150000.0,0,12,1.0,152.0,1,2,3,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106502569,425000.0,0,4,0.0,65.0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106768779,1823000.0,0,62,2.0,278.0,1,9,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107071862,329000.0,0,20,0.0,69.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106682190,210000.0,0,17,3.0,38.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105284032,538000.0,1,20,3.0,65.0,1,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
107080459,339000.0,0,29,1.0,59.0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105091283,549000.0,1,58,4.0,71.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106250359,422000.0,0,3,1.0,70.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
103876865,169000.0,0,14,0.0,26.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
102885874,919000.0,0,14,1.0,112.0,1,3,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
102277958,169000.0,0,11,0.0,25.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105893989,450000.0,0,11,0.0,120.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107048151,275000.0,0,9,3.0,38.0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106402033,810000.0,0,12,2.0,110.0,1,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107522449,290000.0,0,35,3.0,47.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107104570,525000.0,0,24,2.0,76.0,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106205159,179000.0,0,15,1.0,30.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
105170748,280000.0,0,15,2.0,50.0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107558314,298000.0,0,13,1.0,39.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107559162,179000.0,0,11,0.0,26.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
105273433,1990000.0,0,22,2.0,235.0,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
104148949,1875000.0,1,18,1.0,260.0,1,4,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
106027178,895000.0,0,19,3.0,125.0,1,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
104490153,2250000.0,0,25,1.0,182.0,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107500924,425000.0,0,22,2.0,70.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
105337310,1675000.0,0,29,2.0,220.0,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106209067,2560000.0,0,27,3.0,256.0,1,4,4,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107366864,375000.0,0,15,1.0,56.0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106213540,1400000.0,0,29,3.0,240.0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107521575,500000.0,0,27,4.0,60.0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
105311199,1045000.0,0,21,4.0,86.0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106983408,490000.0,1,17,3.0,70.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106463622,500000.0,0,15,4.0,60.0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107460631,850000.0,0,27,1.0,135.0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107459041,1180000.0,0,0,4.0,140.0,0,4,3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
106628107,454000.0,0,8,2.0,77.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106774554,1900000.0,1,1,1.0,230.0,1,4,5,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106748350,1995000.0,0,7,2.0,195.0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
99673998,2460000.0,1,14,5.0,169.0,1,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
106861315,570000.0,0,4,3.0,70.0,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
107443331,1599000.0,0,4,2.0,170.0,1,4,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107229857,959000.0,0,11,1.0,142.0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107396101,1119000.0,1,9,2.0,136.0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106982554,360000.0,1,28,1.0,75.0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105976144,839000.0,0,36,1.0,105.0,0,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106669944,2300000.0,0,7,5.0,275.0,1,4,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107432961,1150000.0,0,6,3.0,155.0,1,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
102587519,1079000.0,0,16,2.0,128.0,1,3,4,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
107154335,165000.0,0,14,0.0,35.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106307077,550000.0,0,6,4.0,70.0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107260880,129900.0,0,9,4.0,12.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
