ID,priceLog,terraza,numPhotos,floor,size,exterior,rooms,bathrooms,hasVideo,status,hasLift,hasPlan,has3DTour,has360,topPlus,barrio_Chueca-Justicia,barrio_Huertas-Cortes,barrio_Lavapiés-Embajadores,barrio_Malasaña-Universidad,barrio_Palacio,barrio_Sol,tipo_flat,tipo_studio,tipo_penthouse,tipo_duplex
103413782,13.927945987294063,0,0.7959212854693812,2.0,0.6482399806931953,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107257093,12.992254692057308,0,0.7477753093225762,2.0,0.42467000840104774,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103981271,12.736700896592344,0,0.694512199751671,5.0,0.43754389391576454,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86932560,13.567049198665774,0,0.646366223604866,3.0,0.6097551672327259,1,0.6711877414712396,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107153811,12.468436909997665,0,0.7189642627730068,5.0,0.5345726045349362,0,0.2890648263178878,0.0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
107386434,13.804449610604848,0,0.5694092009084916,2.0,0.59170626557816,1,0.5781296526357756,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106117136,12.845291484064564,0,0.4968111617403508,-0.5,0.3657908350703245,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107220365,13.415032991367148,0,0.646366223604866,0.0,0.6883754907031998,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107233482,13.9108207377686,0,0.760855819956617,4.0,0.6386439300246649,1,0.45815690999132624,0.23784458827331328,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107350281,13.889689956138525,0,0.8064483657567809,4.0,0.6444433351640604,1,0.45815690999132624,0.23784458827331328,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
107577531,13.554145793829866,0,0.8064483657567809,1.0,0.5773102058600543,1,0.5781296526357756,0.23784458827331328,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
107353766,12.691580461311874,0,0.8213344295724141,3.0,0.3657908350703245,1,0.2890648263178878,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107239168,12.203569515312056,0,0.6568933038922656,0.0,0.22356997229214748,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105511305,12.896716695872,1,0.6669305716058764,0.5,0.5165750179936941,1,0.5781296526357756,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107491052,13.891545244240271,0,0.5361492885773198,2.0,0.6008850105897594,1,0.5781296526357756,0.40659800924006667,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106640888,12.608198852372823,0,0.5982202474580609,2.0,0.6538344442208284,1,0.7472217363092141,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107365174,13.993656743347747,0,0.8606725564093832,2.0,0.5986200841347693,1,0.5781296526357756,0.23784458827331328,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
107419740,12.594730635321957,0,0.6765215881860741,1.0,0.35456095681708955,0,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107203148,13.457406021215947,0,0.7904586558207897,2.0,0.5869943133663382,0,0.6711877414712396,0.23784458827331328,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106202430,14.346138809026444,0,0.7671102389198118,1.0,0.7145523867480186,1,0.8671944789536634,0.5374933317397155,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106655143,12.449018824140563,0,0.4968111617403508,1.0,0.2588038742585159,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
107470368,13.534473028231162,0,0.5982202474580609,1.0,0.43754389391576454,1,0.2890648263178878,0.0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106786216,14.291744736960645,1,0.8566394979372216,5.0,0.7792309652181375,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107085261,13.487006490992238,0,0.7671102389198118,3.0,0.6225251903914943,1,0.7472217363092141,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
107176242,13.864300722133706,0,0.7409251356888623,3.0,0.6482399806931953,0,0.5781296526357756,0.40659800924006667,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
106773719,12.577636201962656,0,0.6113007580921018,5.0,0.2748004271278084,0,0.45815690999132624,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106400658,12.948009990259552,0,0.6113007580921018,1.0,0.3428318119780398,0,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
106769874,13.840203170554645,0,0.73385032658864,3.0,0.743669080223984,1,0.6711877414712396,0.23784458827331328,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107408469,13.591116224748411,0,0.4968111617403508,4.0,0.5005784651244014,1,0.45815690999132624,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105136166,13.988623175672918,0,0.6669305716058764,5.0,0.6915933636557339,1,0.6711877414712396,0.5374933317397155,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
106040091,13.579788224443204,0,0.7959212854693812,1.0,0.5963355476829753,1,0.6711877414712396,0.23784458827331328,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
107221127,14.580978400103845,0,0.5534194909725004,1.0,0.6716697662865874,1,0.45815690999132624,0.40659800924006667,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107518163,13.304683267530228,0,0.646366223604866,2.0,0.5038562999705878,1,0.45815690999132624,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106916963,14.498607402670718,0,0.8723382269173212,2.0,0.8348781888104992,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107298247,12.196022309676673,0,0.5173755097413612,1.0,0.2504265893220725,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
101473635,13.77468856344402,0,0.8115253610827109,3.0,0.7488685058347224,1,0.7472217363092141,0.23784458827331328,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106726030,13.149978544437301,0,0.5842952647241249,5.0,0.46908735374017474,1,0.45815690999132624,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107205252,12.145308326456531,0,0.3472560998758355,0.0,0.37656222091996283,0,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106277201,12.834681304952548,0,0.6352990620690318,1.0,0.41113564116004353,0,0.45815690999132624,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106248719,13.122363377404328,0,0.4486651855935457,4.0,0.42903146822764526,1,0.45815690999132624,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
106861315,13.253391639810733,0,0.3472560998758355,3.0,0.46908735374017474,1,0.2890648263178878,0.23784458827331328,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
107378237,13.521139497361697,0,0.5982202474580609,1.0,0.5620831557580059,1,0.2890648263178878,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107119676,13.764217263576723,0,0.7544146745896504,3.0,0.6801548161058355,1,0.8115075629572489,0.40659800924006667,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
102695544,13.353475098367715,0,0.8213344295724141,4.0,0.5698065065013045,1,0.5781296526357756,0.23784458827331328,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106697090,13.17115354157376,0,0.5982202474580609,4.0,0.4653445631580333,0,0.45815690999132624,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107191271,12.709015280019036,0,0.5534194909725004,1.0,0.38178738793961675,0,0.2890648263178878,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
105718088,13.527828485512494,1,0.5842952647241249,0.0,0.5797647566939415,1,0.45815690999132624,0.40659800924006667,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
105395084,13.764217263576723,1,0.760855819956617,5.0,0.5486862526054865,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
106439032,13.578521599828012,0,0.6113007580921018,4.0,0.5165750179936941,1,0.45815690999132624,0.23784458827331328,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106336956,12.637855061955712,0,0.41985413904397634,0.0,0.47641733374846673,1,0.5781296526357756,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107318147,13.27594246533263,0,0.694512199751671,0.0,0.44169929179367795,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107226331,13.253391639810733,0,0.6669305716058764,2.0,0.5165750179936941,1,0.6711877414712396,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
107515730,14.28551418721001,0,0.9197258109086471,2.0,0.7288186887492829,1,0.7472217363092141,0.40659800924006667,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
107491323,14.334304351379442,0,0.6765215881860741,1.0,0.7589697320871456,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
105380068,12.421184025147118,0,0.7189642627730068,2.0,0.3602356338464434,0,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107182371,12.706847933442663,0,0.7477753093225762,0.0,0.41113564116004353,1,0.45815690999132624,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107569106,14.457364444136669,0,0.47407832969657865,5.0,0.693187702717186,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
96727375,13.526494262499357,1,0.8064483657567809,4.0,0.5038562999705878,1,0.2890648263178878,0.23784458827331328,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
106739021,12.821258284620408,1,0.9006755908483358,4.0,0.40646538982730984,1,0.2890648263178878,0.23784458827331328,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
106790696,12.100712129872347,0,0.5982202474580609,0.0,0.30414868034823495,1,0.2890648263178878,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107574316,13.120361374733656,0,0.760855819956617,0.0,0.673388745081996,1,0.2890648263178878,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107311458,14.278615445518852,0,0.6765215881860741,2.0,0.6425243280737476,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106252730,13.955272500339433,1,0.6857043504418351,5.0,0.5594576384551251,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
105877820,13.345506928718539,0,0.7959212854693812,1.0,0.5672570923509619,1,0.45815690999132624,0.23784458827331328,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107333147,14.652758082497977,0,0.47407832969657865,2.0,0.6750965977231205,1,0.5781296526357756,0.23784458827331328,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107580558,13.591116224748411,0,0.4968111617403508,4.0,0.40646538982730984,1,0.45815690999132624,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107558394,12.345834587905333,0,0.4968111617403508,2.0,0.26692335525468613,0,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107173267,13.539757056377766,0,0.7265356482629434,4.0,0.5165750179936941,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
101516069,13.764217263576723,1,0.4486651855935457,2.0,0.5846064028439255,1,0.45815690999132624,0.23784458827331328,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
95323352,13.16158409055761,1,0.8012490214930152,4.0,0.3919371897282373,1,0.2890648263178878,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
103237345,13.58609739363647,0,0.8352594123063504,3.0,0.6574992574654928,1,0.45815690999132624,0.23784458827331328,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107218727,14.75160391713461,0,0.8115253610827109,4.0,0.803334728986089,1,0.9163138199826525,0.23784458827331328,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107061577,13.199324418540456,0,0.760855819956617,1.0,0.5134523506391182,1,0.45815690999132624,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
107005010,12.154779351142624,0,0.73385032658864,0.0,0.32419849743367457,1,0.2890648263178878,0.0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
84105187,14.279244574196415,0,0.47407832969657865,2.0,0.6767934673131131,1,0.5781296526357756,0.23784458827331328,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107061378,13.38472764187182,0,0.7544146745896504,2.0,0.60756542593621,1,0.45815690999132624,0.23784458827331328,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107298591,13.493926933836812,0,0.6568933038922656,5.0,0.5940310586952058,1,0.5781296526357756,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106421552,14.557447902693651,0,0.23703916484828932,3.0,0.5345726045349362,1,0.6711877414712396,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106716769,13.707925347284336,0,0.8213344295724141,4.0,0.5723315239698417,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106151144,13.663524200966393,0,0.6236333915610938,2.0,0.5287087562857127,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107511538,12.502466658583977,0,0.7904586558207897,0.0,0.32419849743367457,1,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
106252213,11.820410164718188,0,0.694512199751671,1.0,0.30414868034823495,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107317747,14.187074114396758,0,0.694512199751671,0.0,0.693187702717186,1,0.5781296526357756,0.23784458827331328,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107491622,13.270783382522602,0,0.5982202474580609,1.0,0.6681978436700622,1,0.6711877414712396,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101500867,12.367340793126296,0,0.7477753093225762,3.0,0.2898823783469706,0,0.2890648263178878,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
107478162,12.542187675503545,0,0.711117494544868,0.0,0.33055693310395606,0,0.2890648263178878,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107392397,13.369223455335854,0,0.7265356482629434,1.0,0.4938980497779508,1,0.5781296526357756,0.23784458827331328,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106792868,12.994530005894443,0,0.7409251356888623,4.0,0.5102922851820237,1,0.2890648263178878,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
106714544,12.832011076396668,0,0.3865942267128045,2.0,0.40646538982730984,0,0.2890648263178878,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107150677,13.038981768465277,0,0.23703916484828932,3.0,0.5374563743522518,1,0.45815690999132624,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105501758,13.527828485512494,0,0.7671102389198118,0.0,0.5459232712141207,1,0.45815690999132624,0.40659800924006667,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106387896,14.669925886120343,0,0.773188453425609,3.0,0.7217819434204154,1,0.5781296526357756,0.5374933317397155,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106253410,13.742939865129438,1,0.7265356482629434,6.0,0.4870440978833972,1,0.2890648263178878,0.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
107332915,14.496078956317358,1,0.47407832969657865,1.0,0.651982771275337,1,0.45815690999132624,0.40659800924006667,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
102715029,13.514405465180353,0,0.773188453425609,1.0,0.5345726045349362,1,0.45815690999132624,0.0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
107312129,13.16158409055761,0,0.7265356482629434,1.0,0.4870440978833972,1,0.45815690999132624,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107434426,13.17115354157376,1,0.7959212854693812,4.0,0.46908735374017474,1,0.2890648263178878,0.0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
107210588,12.66032791780777,0,0.7409251356888623,4.0,0.2898823783469706,1,0.2890648263178878,0.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
107281979,12.992254692057308,0,0.694512199751671,2.0,0.42467000840104774,1,0.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
107551713,14.403297222866392,1,0.3865942267128045,4.0,0.6979137212089308,1,0.5781296526357756,0.23784458827331328,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
102613759,13.731041401337825,0,0.6236333915610938,3.0,0.59170626557816,0,0.5781296526357756,0.40659800924006667,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107353455,13.527828485512494,0,0.711117494544868,0.0,0.5723315239698417,1,0.45815690999132624,0.40659800924006667,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
105935294,14.316285845876763,1,0.73385032658864,1.0,0.7915579856420163,1,0.7472217363092141,0.23784458827331328,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
102881787,14.166167429577444,0,0.8525296147015309,8.0,0.5797647566939415,1,0.45815690999132624,0.23784458827331328,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
107061860,13.42984807715229,0,0.47407832969657865,1.0,0.45769584466297064,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
103326988,13.9108207377686,0,0.6568933038922656,1.0,0.6664445992669334,1,0.6711877414712396,0.5374933317397155,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106636396,13.927945987294063,0,0.5534194909725004,2.0,0.6425243280737476,1,0.5781296526357756,0.40659800924006667,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107174930,13.591116224748411,0,0.4968111617403508,4.0,0.5005784651244014,1,0.45815690999132624,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107541867,12.387977448827787,0,0.5694092009084916,3.0,0.28244914562287093,0,0.45815690999132624,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106703884,14.648419680899378,0,0.6236333915610938,0.0,0.768698476905759,1,0.5781296526357756,0.5374933317397155,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107245972,12.542544882151386,0,0.3865942267128045,2.0,0.26692335525468613,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107005690,14.151982794585487,0,0.773188453425609,4.0,0.7010180195070144,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
106302464,12.254862809699606,0,0.6669305716058764,5.0,0.32419849743367457,0,0.2890648263178878,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107533869,14.038654109278484,0,0.5694092009084916,0.0,0.7010180195070144,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106592412,14.397726177816939,0,0.5842952647241249,1.0,0.743669080223984,1,0.8671944789536634,0.5374933317397155,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
101308841,14.457364444136669,1,1.002084676566046,1.0,0.7626601742291037,1,0.8671944789536634,0.7348669132988577,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
107202989,13.199324418540456,0,0.5982202474580609,3.0,0.44981877278984816,0,0.45815690999132624,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
98887276,13.244581010128577,0,0.9957692302099704,6.0,0.43754389391576454,1,0.2890648263178878,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
107307886,13.58609739363647,1,0.4486651855935457,5.0,0.6097551672327259,1,0.6711877414712396,0.40659800924006667,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105311199,13.85952744338105,0,0.6669305716058764,4.0,0.5227116274114156,1,0.45815690999132624,0.23784458827331328,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106577022,13.710150042306449,1,0.5842952647241249,1.0,0.6784794942118966,1,0.7472217363092141,0.23784458827331328,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107520638,13.864300722133706,0,0.8012490214930152,3.0,0.6767934673131131,1,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
102476882,14.394928973195876,0,0.7791001203769448,3.0,0.7488685058347224,1,0.7472217363092141,0.5374933317397155,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107376551,13.900770401915098,0,0.6857043504418351,2.0,0.707119154023919,1,0.6711877414712396,0.23784458827331328,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
107038436,12.273731294003989,0,0.5694092009084916,1.0,0.2748004271278084,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106418823,12.641096555879882,0,0.760855819956617,-0.5,0.45769584466297064,1,0.45815690999132624,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
105831355,12.6112043647371,1,0.6765215881860741,5.0,0.5227116274114156,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
105599931,12.736700896592344,0,0.7189642627730068,2.0,0.28244914562287093,0,0.2890648263178878,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107187001,13.579788224443204,0,0.8307168793445957,4.0,0.6097551672327259,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
99840859,12.388394202324129,0,0.6352990620690318,0.0,0.38178738793961675,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
106261389,14.151982794585487,0,0.6857043504418351,1.0,0.6119268857628075,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
105644102,14.340239086899256,0,0.5534194909725004,1.0,0.8502180951893978,1,0.7472217363092141,0.6444425975133798,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
104683242,12.611537753638338,0,0.7265356482629434,3.0,0.41113564116004353,1,0.2890648263178878,0.0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
106173523,13.527828485512494,0,0.6857043504418351,-0.5,0.5797647566939415,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107400791,14.038654109278484,0,0.5534194909725004,1.0,0.6556732134172951,1,0.5781296526357756,0.40659800924006667,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
100617734,12.948009990259552,0,0.7904586558207897,1.0,0.42903146822764526,0,0.45815690999132624,0.23784458827331328,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
104553312,12.834681304952548,0,0.6669305716058764,0.0,0.3712314878609413,1,0.45815690999132624,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106277755,13.681979165339751,0,0.6568933038922656,0.5,0.5316569692128563,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106370629,13.9108207377686,0,0.760855819956617,5.0,0.5459232712141207,1,0.45815690999132624,0.0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
106806305,13.017002861746503,0,0.6236333915610938,1.0,0.47641733374846673,1,0.2890648263178878,0.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
102587519,13.891545244240271,0,0.6113007580921018,2.0,0.6266481228972502,1,0.5781296526357756,0.5374933317397155,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
105621684,13.16158409055761,0,0.784854123933547,2.0,0.43754389391576454,0,0.2890648263178878,0.0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
101238471,12.611537753638338,0,0.6352990620690318,4.0,0.38178738793961675,0,0.2890648263178878,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105894081,12.886641043883259,1,0.7671102389198118,5.0,0.3968693391587792,1,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
107195735,11.982929094215963,0,0.6113007580921018,1.0,0.28244914562287093,0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
107454367,13.303016877097587,0,0.5534194909725004,1.0,0.5486862526054865,1,0.6711877414712396,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107090136,13.891545244240271,0,0.4968111617403508,2.0,0.6008850105897594,1,0.5781296526357756,0.40659800924006667,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
105408727,12.594730635321957,0,0.5694092009084916,4.0,0.31100263224278857,0,0.2890648263178878,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107031385,13.989463865087712,0,0.711117494544868,0.5,0.730203795929278,1,0.5781296526357756,0.40659800924006667,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106612547,14.253765488895429,0,0.8646316096171967,2.0,0.6963477681742805,1,0.6711877414712396,0.5374933317397155,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
96412723,13.42984807715229,0,0.8012490214930152,4.0,0.5038562999705878,1,0.45815690999132624,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
104526066,13.927945987294063,0,0.6669305716058764,2.0,0.6482399806931953,1,0.5781296526357756,0.40659800924006667,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107145476,12.421184025147118,0,0.6568933038922656,2.0,0.30414868034823495,0,0.2890648263178878,0.0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
104499961,13.493926933836812,0,0.9197258109086471,1.0,0.5227116274114156,1,0.5781296526357756,0.23784458827331328,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
106322808,13.399995114002609,0,0.7029745528370157,1.0,0.5459232712141207,1,0.45815690999132624,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107273658,13.071070083016778,0,0.6113007580921018,-0.5,0.3712314878609413,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107035976,12.736700896592344,0,0.14955506186451523,1.0,0.5038562999705878,1,0.45815690999132624,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107252210,12.992254692057308,0,0.6568933038922656,2.0,0.42467000840104774,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
